id_,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
361,0,0,3,0.0,0.0,0,41945,0,0,0,0,0.1,0,2,0.0,0.0,0,Sebastian,0.3,0,0,1.0,False,1.8,56,Hamstring injury - Unknown return date,2019-10-05T18:30:12.954112Z,40,0,0,0,41945.jpg,1.0,0,0,Prödl,1.6,False,,i,18,57,8.0,1,39855,216,57813,2504,0.1,0.2,Prödl,0
146,0,0,2,0.0,0.0,0,66838,0,0,-3,3,10.0,0,4,0.0,0.0,0,Cenk,0.0,1,0,3.2,False,2.0,35,Groin Injury - Unknown return date,2019-10-18T13:30:17.443868Z,57,0,0,0,66838.jpg,1.0,0,0,Tosun,0.1,False,,i,8,11,20.0,1,3252,9,11506,219,0.0,0.2,Tosun,0
348,0,0,5,100.0,100.0,0,54756,0,0,-1,1,0.9,0,3,-0.2,1.3,0,Victor,0.3,2,0,0.2,False,1.2,24,,2019-07-31T00:00:11.516279Z,49,0,0,0,54756.jpg,0.5,0,0,Wanyama,0.1,False,,a,17,6,0.0,1,3128,59,5117,122,0.1,0.2,Wanyama,1
229,0,0,8,50.0,50.0,0,216051,0,0,-1,1,2.5,0,2,0.6,-0.1,0,José Diogo,0.2,0,0,1.1,False,8.0,59,Groin Injury - 50% chance of playing,2019-10-06T18:00:16.956732Z,49,0,0,0,216051.jpg,1.0,0,0,Dalot Teixeira,0.1,False,,d,12,1,0.0,1,1228,7,9576,94,0.0,0.2,Dalot,0
544,0,0,4,,,0,432656,0,0,0,0,0.6,0,2,1.5,1.0,0,Eric,0.0,0,0,1.0,False,9.6,27,,,45,0,0,0,432656.jpg,1.0,0,0,Garcia,0.0,False,,a,11,43,0.0,1,620,42,294,35,0.0,0.2,Garcia,0
375,0,0,2,100.0,100.0,0,216058,0,0,-1,1,0.2,0,3,-0.5,-1.0,0,Domingos,0.0,0,0,0.0,False,0.0,4,,2019-08-08T17:00:14.671773Z,44,0,0,0,216058.jpg,1.0,0,0,Quina,0.1,False,,a,18,57,0.0,1,4785,214,6119,180,0.0,0.2,Quina,0
245,0,0,3,100.0,100.0,0,209041,0,0,-2,2,1.0,0,3,1.2,-0.3,0,Angel,0.2,1,0,0.1,False,0.2,9,,2019-09-25T22:00:12.969660Z,48,0,0,0,209041.jpg,1.0,0,0,Gomes,0.1,False,,a,12,1,0.0,1,3562,102,7859,104,0.0,0.2,Gomes,0
510,0,0,3,,,0,175946,0,0,-3,3,0.1,0,3,-0.5,-1.0,0,Víctor,0.0,0,0,0.0,False,0.2,5,,,47,0,0,0,175946.jpg,1.0,0,0,Camarasa,0.2,False,,a,7,31,0.0,1,2934,29,41448,240,0.0,0.2,Camarasa,0
549,0,0,3,,,0,232937,0,0,0,0,0.0,0,2,1.3,-0.2,1,Brandon,0.3,0,0,0.0,False,0.0,1,,,40,0,0,0,232937.jpg,1.0,0,0,Williams,0.2,False,,a,12,1,0.0,1,11000,3363,2186,678,0.1,0.2,Williams,0
179,0,0,2,100.0,100.0,0,86881,0,0,-1,1,0.0,0,3,0.5,0.0,0,Nampalys,0.0,0,0,0.1,False,1.2,1,,2019-07-30T15:00:09.217034Z,44,0,0,0,86881.jpg,1.0,0,0,Mendy,0.8,False,,a,9,13,0.0,1,26277,631,39563,1070,0.0,0.2,Mendy,0
124,0,0,9,100.0,100.0,0,49413,0,0,0,0,0.1,0,2,-0.3,-0.8,1,James,0.2,2,0,1.7,False,16.6,82,,2019-06-25T11:30:07.097330Z,50,0,0,0,49413.jpg,1.0,0,0,Tomkins,0.0,False,,a,7,31,0.0,1,960,85,902,50,0.0,0.2,Tomkins,0
533,0,0,1,,,0,243568,0,0,0,0,0.8,0,3,0.5,1.0,0,Billy,0.0,1,0,0.1,False,0.4,6,,,45,0,0,0,243568.jpg,1.0,0,0,Gilmour,0.0,False,,a,6,8,0.0,1,1685,28,1026,66,0.0,0.2,Gilmour,0
506,0,0,3,100.0,75.0,0,225796,0,0,0,0,0.0,0,2,0.7,0.9,1,Reece,0.2,0,0,0.0,False,0.0,1,,2019-10-11T10:00:13.189023Z,50,0,0,0,225796.jpg,1.0,0,0,James,0.1,False,,a,6,8,0.0,1,6268,136,5941,312,0.0,0.2,James,0
277,0,0,33,0.0,0.0,0,83428,0,0,0,0,0.4,0,2,0.0,0.0,0,Grant,0.0,8,0,7.8,False,55.8,270,Groin Injury - Unknown return date,2019-10-04T13:30:17.327852Z,40,1,0,0,83428.jpg,0.3,0,0,Hanley,3.1,False,,i,14,45,21.0,1,212059,362,176919,6645,0.0,0.2,Hanley,0
275,0,0,3,0.0,0.0,0,192303,0,0,0,0,0.0,0,2,0.0,0.0,0,Christoph,0.0,1,0,0.9,False,6.6,35,Foot injury - Expected back 01 Jan,2019-08-31T17:00:18.410489Z,45,0,0,0,192303.jpg,1.0,0,0,Zimmermann,0.0,False,,i,14,45,2.0,1,268,3,1085,21,0.0,0.2,Zimmermann,0
449,0,0,6,50.0,0.0,0,28082,0,0,-1,1,0.0,0,1,-0.3,0.0,0,Ralf,0.3,1,0,0.4,False,4.0,21,Muscle injury - 50% chance of playing,2019-09-20T13:00:16.325481Z,44,0,0,0,28082.jpg,1.0,0,1,Fahrmann,0.4,False,,d,14,45,0.0,1,3642,14,20643,280,0.1,0.2,Fahrmann,0
87,0,0,5,,,0,103914,0,0,-3,3,14.6,0,2,-0.2,0.3,0,Charlie,0.3,0,0,3.1,False,14.0,35,,,42,0,0,0,103914.jpg,1.0,0,0,Taylor,0.6,False,,a,5,90,2.0,1,7656,496,62885,622,0.1,0.2,Taylor,0
196,0,0,4,100.0,100.0,0,175592,0,0,-2,2,2.5,0,3,0.7,0.7,1,Naby,0.2,0,0,0.4,False,1.6,8,,2019-08-14T18:00:07.804197Z,58,0,0,0,175592.jpg,1.0,0,0,Keita,0.2,False,,a,10,14,0.0,1,3014,213,28635,119,0.0,0.2,Keita,0
104,0,0,9,0.0,0.0,0,102380,0,0,0,0,0.9,0,2,0.0,0.0,0,Antonio,0.0,0,0,5.7,False,6.6,45,Lack of match fitness - Unknown return date,2019-09-14T17:00:16.188229Z,60,0,0,0,102380.jpg,1.0,0,0,Rüdiger,0.1,False,,i,6,8,49.0,1,3130,26,6936,134,0.0,0.2,Rüdiger,0
527,0,0,3,0.0,0.0,0,168566,0,0,0,0,0.0,0,3,0.0,0.0,0,Georges-Kévin,0.0,0,0,1.8,False,0.0,2,Joined Besiktas on a permanent deal on 22/8,2019-08-22T12:30:17.630601Z,50,0,0,0,168566.jpg,1.0,0,0,Nkoudou,0.0,False,,u,17,6,18.0,1,1560,5,2248,8,0.0,0.2,Nkoudou,0
554,0,0,3,,,0,104547,0,0,0,0,0.0,0,4,0.0,-0.5,1,Dwight,0.5,0,0,0.0,False,0.0,5,,,50,0,0,0,104547.jpg,1.0,0,0,Gayle,0.0,False,,a,13,4,0.0,1,767,287,179,86,0.1,0.2,Gayle,0
367,0,0,0,,,0,206882,0,0,-1,1,0.0,0,1,-0.5,-1.0,0,Pontus,0.0,0,0,0.0,False,0.0,0,,,44,0,0,0,206882.jpg,0.0,0,0,Dahlberg,0.1,False,,a,18,57,0.0,0,878,20,4026,85,0.0,0.0,Dahlberg,0
372,0,0,0,0.0,0.0,0,157775,0,0,-2,2,0.0,0,3,0.0,0.0,0,Ken,0.0,0,0,0.0,False,0.0,0,Joined Udinese on loan until the end of the season on 22/8. - Expected back 01 Jul,2019-08-22T10:30:11.423152Z,48,0,0,0,157775.jpg,0.0,0,0,Sema,0.0,False,,n,18,57,0.0,0,261,7,2537,14,0.0,0.0,Sema,0
535,0,0,0,,,0,200088,0,0,0,0,0.0,0,4,-0.5,-0.5,0,Daniel,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,200088.jpg,0.0,0,0,N'Lundulu,0.1,False,,a,16,20,0.0,0,7315,169,4029,229,0.0,0.0,N'Lundulu,0
419,0,0,0,0.0,0.0,0,166324,0,0,-1,1,0.0,0,3,0.0,0.0,0,Ivan,0.0,0,0,0.0,False,0.0,0,Joined Fulham on loan until the end of the season on 13/7. - Expected back 01 Jul,2019-07-14T15:00:13.027011Z,49,0,0,0,166324.jpg,0.0,0,0,Cavaleiro,0.0,False,,n,20,39,0.0,0,296,7,649,6,0.0,0.0,Cavaleiro,0
418,0,0,0,0.0,0.0,0,165808,0,0,-1,1,0.0,0,3,0.0,0.0,0,Hélder,0.0,0,0,0.0,False,0.0,0,Joined Leeds United on loan until the end of the season on 3/7. - Expected back 01 Jul,2019-07-03T13:00:11.133915Z,49,0,0,0,165808.jpg,0.0,0,0,Costa,0.0,False,,n,20,39,0.0,0,424,13,1278,15,0.0,0.0,Costa,0
555,0,0,0,,,0,39215,0,0,0,0,0.0,0,1,1.4,2.9,0,Michel,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,39215.jpg,0.0,0,0,Vorm,0.0,False,,a,17,6,0.0,0,1661,171,419,201,0.0,0.0,Vorm,0
355,0,0,0,,,0,155651,0,0,-2,2,0.0,0,2,-0.5,-1.0,0,Adam,0.0,0,0,0.0,False,0.0,0,,,43,0,0,0,155651.jpg,0.0,0,0,Masina,0.1,False,,a,18,57,0.0,0,350,22,2683,37,0.0,0.0,Masina,0
548,0,0,0,,,0,198044,0,0,0,0,0.0,0,1,-0.5,-0.5,0,Harry,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,198044.jpg,0.0,0,0,Lewis,0.1,False,,a,16,20,0.0,0,3533,204,655,102,0.0,0.0,Lewis,0
413,0,0,0,0.0,0.0,0,168399,0,0,0,0,0.0,0,1,0.0,0.0,0,Will,0.0,0,0,0.0,False,0.0,0,Joined Ipswich Town on loan until the end of the season on 30/7. - Expected back 01 Jul,2019-07-30T15:30:08.533720Z,40,0,0,0,168399.jpg,0.0,0,0,Norris,0.7,False,,n,20,39,0.0,0,12919,192,22239,457,0.0,0.0,Norris,0
558,0,0,0,,,0,214572,0,0,0,0,0.0,0,1,0.5,2.0,0,Brandon,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,214572.jpg,0.0,0,0,Austin,0.0,False,,a,17,6,0.0,0,321,321,26,26,0.0,0.0,Austin,0
360,0,0,0,0.0,0.0,0,220166,0,0,0,0,0.0,0,2,0.0,0.0,0,Marc,0.0,0,0,0.0,False,0.0,0,Joined Leganes on loan until the end of the season on 25/7. - Expected back 01 Jul,2019-07-26T16:00:12.508474Z,40,0,0,0,220166.jpg,0.0,0,0,Navarro,0.1,False,,n,18,57,0.0,0,2767,51,5824,195,0.0,0.0,Navarro,0
400,0,0,0,0.0,0.0,0,59779,0,0,0,0,0.0,0,3,0.0,0.0,0,Pedro,0.0,0,0,0.0,False,0.0,0,Joined Sassuolo on a permanent deal on 25/7,2019-07-26T12:30:08.589709Z,45,0,0,0,59779.jpg,0.0,0,0,Obiang,0.0,False,,u,19,21,0.0,0,1447,7,4325,35,0.0,0.0,Obiang,0
543,0,0,0,,,0,175941,0,0,0,0,0.0,0,1,-0.5,1.0,0,Alfie,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,175941.jpg,0.0,0,0,Whiteman,0.3,False,,a,17,6,0.0,0,17576,769,3586,392,0.0,0.0,Whiteman,0
351,0,0,0,0.0,0.0,0,168764,0,0,0,0,0.0,0,3,0.0,0.0,0,Luke,0.0,0,0,0.0,False,0.0,0,Joined QPR on loan until the end of the season on 1/7. - Expected back 01 Jul,2019-07-02T09:00:13.289180Z,45,0,0,0,168764.jpg,0.0,0,0,Amos,0.0,False,,n,17,6,0.0,0,507,13,773,13,0.0,0.0,Amos,0
387,0,0,0,0.0,0.0,0,209925,0,0,-1,1,0.0,0,4,0.0,0.0,0,Alexandre Nascimento,0.0,0,0,0.0,False,0.0,0,Abdominal injury - Unknown return date,2019-08-16T18:30:15.371373Z,44,0,0,0,209925.jpg,0.0,0,0,Costa Silva,1.2,False,,i,19,21,0.0,0,54485,1081,119697,1425,0.0,0.0,Xande Silva,0
339,0,0,0,0.0,0.0,0,165990,0,0,0,0,0.0,0,4,0.0,0.0,0,Vincent,0.0,0,0,0.0,False,0.0,0,Joined Monterrey on a permanent deal on 23/7,2019-07-30T07:00:10.626522Z,45,0,0,0,165990.jpg,0.0,0,0,Janssen,0.1,False,,u,17,6,0.0,0,1996,54,7148,58,0.0,0.0,Janssen,0
553,0,0,0,,,0,19194,0,0,0,0,0.0,0,1,0.5,0.0,0,David,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,19194.jpg,0.0,0,0,Martin,0.1,False,,a,19,21,0.0,0,4664,999,553,204,0.0,0.0,Martin,0
384,0,0,0,,,0,222018,0,0,0,0,0.0,0,2,0.5,0.0,0,Ben,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,222018.jpg,0.0,0,0,Johnson,1.5,False,,a,19,21,0.0,0,48956,820,47800,1358,0.0,0.0,Johnson,0
383,0,0,0,0.0,0.0,0,48717,0,0,-1,1,0.0,0,2,0.0,0.0,0,Winston,0.0,0,0,0.0,False,0.0,0,Lack of match fitness - Unknown return date,2019-08-22T14:30:12.592809Z,39,0,0,0,48717.jpg,0.0,0,0,Reid,3.4,False,,i,19,21,0.0,0,75601,6920,183375,3539,0.0,0.0,Reid,0
382,0,0,9,,,0,166640,0,0,-2,2,0.4,0,2,0.5,0.0,0,Fabián,0.0,5,0,0.6,False,5.6,91,,,43,0,0,0,166640.jpg,0.0,0,0,Balbuena,0.3,False,,a,19,21,0.0,0,4145,63,18142,241,0.0,0.0,Balbuena,1
408,0,0,0,,,0,214048,0,0,0,0,0.0,0,2,0.5,0.5,0,Max,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,214048.jpg,0.0,0,0,Kilman,2.4,False,,a,20,39,0.0,0,86067,1571,69380,2201,0.0,0.0,Kilman,0
412,0,0,0,,,0,19236,0,0,-1,1,0.0,0,1,0.5,0.5,0,John,0.0,0,0,0.0,False,0.0,0,,,44,0,0,0,19236.jpg,0.0,0,0,Ruddy,0.5,False,,a,20,39,0.0,0,4214,68,12877,262,0.0,0.0,Ruddy,0
509,0,0,0,,,0,447235,0,0,0,0,0.0,0,4,-0.5,1.0,0,Troy,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,447235.jpg,0.0,0,0,Parrott,0.9,False,,a,17,6,0.0,0,59919,455,63285,1024,0.0,0.0,Parrott,0
398,0,0,0,0.0,0.0,0,179830,0,0,-1,1,0.0,0,3,0.0,0.0,0,Grady,0.0,0,0,0.0,False,0.0,0,Joined West Bromwich Albion on loan until the end of the season on 8/8. - Expected back 01 Jul,2019-08-08T13:30:11.839198Z,44,0,0,0,179830.jpg,0.0,0,0,Diangana,0.1,False,,n,19,21,0.0,0,5946,79,7604,126,0.0,0.0,Diangana,0
524,0,0,0,25.0,25.0,0,184349,0,0,-1,1,0.0,0,3,-0.1,0.2,0,Ryan,0.0,0,0,0.0,False,0.0,0,Lack of match fitness - 25% chance of playing,2019-08-09T13:00:15.120843Z,54,0,0,0,184349.jpg,0.0,0,0,Sessegnon,0.1,False,,d,17,6,0.0,0,823,18,15818,55,0.0,0.0,Sessegnon,0
513,0,0,0,,,0,18656,0,0,0,0,0.0,0,1,-0.5,-1.0,0,Heurelho da Silva,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,18656.jpg,0.0,0,0,Gomes,0.2,False,,a,18,57,0.0,0,2955,81,5798,124,0.0,0.0,Gomes,0
335,0,0,0,100.0,100.0,0,234908,0,0,-1,1,0.0,0,2,-0.5,1.0,0,Juan,0.0,0,0,0.0,False,0.0,0,,2019-06-25T11:30:07.259817Z,49,0,0,0,234908.jpg,0.0,0,0,Foyth,0.0,False,,a,17,6,0.0,0,897,30,1354,69,0.0,0.0,Foyth,0
334,0,0,0,0.0,0.0,0,77794,0,0,0,0,0.0,0,2,0.0,0.0,0,Kieran,0.0,0,0,0.0,False,0.0,0,Joined Atletico Madrid on a permanent deal on 17/7,2019-07-18T09:00:08.860585Z,55,0,0,0,77794.jpg,0.0,0,0,Trippier,0.1,False,,u,17,6,0.0,0,686,27,13663,83,0.0,0.0,Trippier,0
385,0,0,0,0.0,0.0,0,41464,0,0,0,0,0.0,0,4,0.0,0.0,0,Marko,0.0,0,0,0.0,False,0.0,0,Joined Shanghai SIPG on a permanent deal on 7/7,2019-07-23T08:30:10.476392Z,70,0,0,0,41464.jpg,0.0,0,0,Arnautovic,0.1,False,,u,19,21,0.0,0,628,17,6741,37,0.0,0.0,Arnautovic,0
1,0,0,0,,,0,69140,-1,1,-3,3,0.0,0,2,0.5,1.0,0,Shkodran,0.0,0,0,0.0,False,0.0,0,,,52,0,0,0,69140.jpg,0.0,0,0,Mustafi,0.4,False,,a,1,3,0.0,0,5979,91,27629,267,0.0,0.0,Mustafi,0
485,0,0,0,0.0,0.0,0,167075,0,0,-2,2,0.0,0,2,0.0,0.0,0,Wesley,0.0,0,0,0.0,False,0.0,0,Joined Antwerp on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-09-02T23:30:15.561045Z,43,0,0,0,167075.jpg,0.0,0,0,Hoedt,0.0,False,,n,16,20,0.0,0,486,14,3805,44,0.0,0.0,Hoedt,0
50,0,0,0,100.0,100.0,0,165210,0,0,-2,2,0.0,0,3,-0.5,0.0,0,Alireza,0.0,0,0,0.0,False,0.0,0,,2019-09-19T14:00:12.919069Z,58,0,0,0,165210.jpg,0.0,0,0,Jahanbakhsh,0.1,False,,a,4,36,0.0,0,569,7,4141,33,0.0,0.0,Jahanbakhsh,0
52,0,0,0,0.0,0.0,0,83543,0,0,-1,1,0.0,0,3,0.0,0.0,0,Anthony,0.0,0,0,0.0,False,0.0,0,Joined Fulham on loan until the end of the season on 21/7. - Expected back 01 Jul,2019-07-21T20:00:14.555249Z,54,0,0,0,83543.jpg,0.0,0,0,Knockaert,0.0,False,,n,4,36,0.0,0,135,6,748,3,0.0,0.0,Knockaert,0
56,0,0,0,0.0,0.0,0,38490,0,0,-1,1,0.0,0,3,0.0,0.0,0,Beram,0.0,0,0,0.0,False,0.0,0,Joined Charlton Athletic on loan until the end of the season on 8/8. - Expected back 01 Jul,2019-08-08T22:00:09.076501Z,44,0,0,0,38490.jpg,0.0,0,0,Kayal,0.1,False,,n,4,36,0.0,0,2211,31,5711,48,0.0,0.0,Kayal,0
536,0,0,0,,,0,213056,0,0,0,0,0.0,0,2,-0.5,0.0,0,Tudor,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,213056.jpg,0.0,0,0,Baluta,0.2,False,,a,4,36,0.0,0,12692,672,4297,460,0.0,0.0,Baluta,0
546,0,0,0,,,0,74375,0,0,0,0,0.0,0,2,-0.5,0.0,0,Ezequiel,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,74375.jpg,0.0,0,0,Schelotto,0.1,False,,a,4,36,0.0,0,2970,363,990,240,0.0,0.0,Schelotto,0
86,0,0,0,,,0,17997,0,0,-1,1,0.0,0,2,-0.5,0.0,0,Phil,0.0,0,0,0.0,False,0.0,0,,,44,0,0,0,17997.jpg,0.0,0,0,Bardsley,0.1,False,,a,5,90,0.0,0,1716,20,6113,94,0.0,0.0,Bardsley,0
88,0,0,0,100.0,100.0,0,41674,0,0,-1,1,0.0,0,2,-0.5,0.0,0,Kevin,0.0,0,0,0.0,False,0.0,0,,2019-08-04T11:00:17.994252Z,44,0,0,0,41674.jpg,0.0,0,0,Long,0.1,False,,a,5,90,0.0,0,2277,44,5578,127,0.0,0.0,Long,0
89,0,0,0,100.0,100.0,0,83312,0,0,0,0,0.0,0,2,-0.5,0.0,0,Ben,0.0,0,0,0.0,False,0.0,0,,2019-07-31T00:00:11.168991Z,40,0,0,0,83312.jpg,0.0,0,0,Gibson,2.7,False,,a,5,90,0.0,0,60505,962,94439,1978,0.0,0.0,Gibson,0
95,0,0,0,,,0,15749,0,0,-1,1,0.0,0,1,-0.5,0.0,0,Joe,0.0,0,0,0.0,False,0.0,0,,,44,0,0,0,15749.jpg,0.0,0,0,Hart,1.4,False,,a,5,90,0.0,0,15145,225,67112,1039,0.0,0.0,Hart,0
99,0,0,0,0.0,0.0,0,39847,0,0,0,0,0.0,0,3,0.0,0.0,0,Steven,0.0,0,0,0.0,False,0.0,0,Contract terminated by mutual consent on 31/8,2019-06-25T11:30:07.038056Z,55,0,0,0,39847.jpg,0.0,0,0,Defour,0.0,False,,u,5,90,0.0,0,130,9,250,2,0.0,0.0,Defour,0
120,0,0,0,0.0,0.0,0,61603,0,0,-1,1,0.0,0,3,0.0,0.0,0,Daniel,0.0,0,0,0.0,False,0.0,0,Ankle injury - Unknown return date,2019-09-07T11:00:18.052388Z,44,0,0,0,61603.jpg,0.0,0,0,Drinkwater,0.8,False,,i,5,90,0.0,0,15806,27,115882,847,0.0,0.0,Drinkwater,0
495,0,0,0,,,0,220037,0,0,-1,1,0.0,0,1,-0.5,0.0,0,Bailey,0.0,0,0,0.0,False,0.0,0,,,44,0,0,0,220037.jpg,0.0,0,0,Peacock-Farrell,0.1,False,,a,5,90,0.0,0,855,12,2167,44,0.0,0.0,Peacock-Farrell,0
109,0,0,0,0.0,0.0,0,105700,0,0,-2,2,0.0,0,2,0.0,0.0,0,Davide,0.0,0,0,0.0,False,0.0,0,Joined Roma on loan until the end of January on 21/8. - Expected back 01 Feb,2019-08-21T19:30:16.936375Z,43,0,0,0,105700.jpg,0.0,0,0,Zappacosta,0.2,False,,n,6,8,0.0,0,2921,11,25547,124,0.0,0.0,Zappacosta,0
112,0,0,0,,,0,20310,-1,1,-2,2,0.0,0,1,0.5,1.0,0,Willy,0.0,0,0,0.0,False,0.0,0,,,48,0,0,0,20310.jpg,0.0,0,0,Caballero,0.2,False,,a,6,8,0.0,0,2307,59,8530,160,0.0,0.0,Caballero,0
115,0,0,0,0.0,0.0,0,126187,0,0,-1,1,0.0,0,3,0.0,0.0,0,Ruben,0.0,0,0,0.0,False,0.0,0,Achilles injury - Unknown return date,2019-06-25T11:30:07.068350Z,64,0,0,0,126187.jpg,0.0,0,0,Loftus-Cheek,0.1,False,,i,6,8,0.0,0,642,35,4618,52,0.0,0.0,Loftus-Cheek,0
121,0,0,0,0.0,0.0,0,199598,0,0,-1,1,0.0,0,3,0.0,0.0,0,Ethan,0.0,0,0,0.0,False,0.0,0,Joined RB Leipzig on loan until the end of the season on 22/7. - Expected back 01 Jul,2019-07-22T13:30:07.199042Z,44,0,0,0,199598.jpg,0.0,0,0,Ampadu,0.0,False,,n,6,8,0.0,0,752,18,1508,16,0.0,0.0,Ampadu,0
462,0,0,0,0.0,0.0,0,167767,0,0,-2,2,0.0,0,3,0.0,0.0,0,Robert Kenedy,0.0,0,0,0.0,False,0.0,0,Joined Getafe on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-09-02T23:30:15.527764Z,53,0,0,0,167767.jpg,0.0,0,0,Nunes do Nascimento,0.0,False,,n,6,8,0.0,0,729,3,4090,29,0.0,0.0,Kenedy,0
545,0,0,0,,,0,209036,0,0,0,0,0.0,0,2,0.5,1.0,0,Addji Keaninkin Marc-Israel,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,209036.jpg,0.0,0,0,Guehi,0.0,False,,a,6,8,0.0,0,2265,263,684,167,0.0,0.0,Guehi,0
140,0,0,0,,,0,221275,0,0,-1,1,0.0,0,3,-0.5,-1.0,0,Luke,0.0,0,0,0.0,False,0.0,0,,,44,0,0,0,221275.jpg,0.0,0,0,Dreher,0.1,False,,a,7,31,0.0,0,4300,64,4507,103,0.0,0.0,Dreher,0
539,0,0,0,,,0,173954,0,0,0,0,0.0,0,3,-0.5,-1.0,0,Jairo,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,173954.jpg,0.0,0,0,Riedewald,0.0,False,,a,7,31,0.0,0,477,24,230,23,0.0,0.0,Riedewald,0
556,0,0,0,,,0,42525,0,0,0,0,0.0,0,1,0.5,0.0,0,Stephen,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,42525.jpg,0.0,0,0,Henderson,0.0,False,,a,7,31,0.0,0,781,781,55,55,0.0,0.0,Henderson,0
145,0,0,0,100.0,100.0,0,12745,0,0,-1,1,0.0,0,2,0.5,0.0,0,Leighton,0.0,0,0,0.0,False,0.0,0,,2019-07-30T15:00:09.168977Z,49,0,0,0,12745.jpg,0.0,0,0,Baines,0.1,False,,a,8,11,0.0,0,4410,126,7044,181,0.0,0.0,Baines,0
149,0,0,0,,,0,10318,0,0,0,0,0.0,0,1,0.5,0.0,0,Maarten,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,10318.jpg,0.0,0,0,Stekelenburg,9.0,False,,a,8,11,0.0,0,158382,878,115598,3078,0.0,0.0,Stekelenburg,0
155,0,0,0,0.0,0.0,0,219352,0,0,0,0,0.0,0,3,0.0,0.0,0,Ademola,0.0,0,0,0.0,False,0.0,0,Joined RB Leipzig on a permanent deal on 25/7,2019-07-25T09:00:14.381716Z,50,0,0,0,219352.jpg,0.0,0,0,Lookman,0.0,False,,u,8,11,0.0,0,95,5,470,5,0.0,0.0,Lookman,0
156,0,0,0,0.0,0.0,0,80801,0,0,0,0,0.0,0,3,0.0,0.0,0,Idrissa,0.0,0,0,0.0,False,0.0,0,Joined PSG on a permanent deal on 30/7,2019-07-30T09:00:05.841634Z,50,0,0,0,80801.jpg,0.0,0,0,Gueye,0.0,False,,u,8,11,0.0,0,260,6,1858,11,0.0,0.0,Gueye,0
477,0,0,0,,,0,232964,0,0,-1,1,0.0,0,2,0.5,0.0,0,Lewis,0.0,0,0,0.0,False,0.0,0,,,44,0,0,0,232964.jpg,0.0,0,0,Gibson,0.2,False,,a,8,11,0.0,0,2953,38,7218,125,0.0,0.0,Gibson,0
51,0,0,0,0.0,0.0,0,167473,0,0,-1,1,0.0,0,3,0.0,0.0,0,José Heriberto,0.0,0,0,0.0,False,0.0,0,Knee injury - Unknown return date,2019-06-25T11:30:06.929510Z,54,0,0,0,167473.jpg,0.0,0,0,Izquierdo Mena,0.0,False,,i,4,36,0.0,0,82,2,169,0,0.0,0.0,Izquierdo,0
48,0,0,0,,,0,50093,0,0,0,0,0.0,0,1,-0.5,0.0,0,David,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,50093.jpg,0.0,0,0,Button,23.9,False,,a,4,36,0.0,0,342197,2367,374822,9769,0.0,0.0,Button,0
327,0,0,0,,,0,193109,0,0,-1,1,0.0,0,3,-0.5,-0.5,0,Callum,0.0,0,0,0.0,False,0.0,0,,,44,0,0,0,193109.jpg,0.0,0,0,Slattery,0.4,False,,a,16,20,0.0,0,23467,629,14701,651,0.0,0.0,Slattery,0
43,0,0,0,0.0,0.0,0,178173,0,0,-1,1,0.0,0,2,0.0,0.0,0,Matthew,0.0,0,0,0.0,False,0.0,0,Joined Derby County on loan until the end of the season on 2/8. - Expected back 01 Jul,2019-08-02T11:00:13.040927Z,44,0,0,0,178173.jpg,0.0,0,0,Clarke,0.0,False,,n,4,36,0.0,0,180,13,978,19,0.0,0.0,Clarke,0
7,0,0,0,0.0,0.0,0,51507,0,0,0,0,0.0,0,2,0.0,0.0,0,Laurent,0.0,0,0,0.0,False,0.0,0,Joined Bordeaux on a permanent deal on 6/8.,2019-08-08T11:00:09.045030Z,50,0,0,0,51507.jpg,0.0,0,0,Koscielny,0.1,False,,u,1,3,0.0,0,337,15,11974,41,0.0,0.0,Koscielny,0
